T19AC 419:799 SEGGER J-Link V4.82 Log File (0000ms, 2775ms total)
T19AC 419:799 DLL Compiled: Mar 10 2014 19:07:45 (0000ms, 2775ms total)
T19AC 419:799 Logging started @ 2014-04-02 13:42 (0000ms, 2775ms total)
T19AC 419:799 JLINK_ExecCommand("Device = AT91SAM4SD32B", ...)Device "ATSAM4SD32B" selected (2048 KB flash, 160 KB RAM).  returns 0x00 (0002ms, 2777ms total)
T19AC 420:000 JLINK_Reset() >0x218 JTAG> >0x170 JTAG> >0x1598 JTAG> >0x288 JTAG> >0x260 JTAG> >0x1D8 JTAG> >0x1D0 JTAG> >0x2C8 JTAG> >0x1E8 JTAG> >0x1E8 JTAG> >0x218 JTAG> >0x218 JTAG> >0x170 JTAG> >0x1598 JTAG> >0x1D0 JTAG> >0x260 JTAG> >0x170 JTAG> >0x1598 JTAG> >0x1D0 JTAG> >0x1D8 JTAG> >0x1D8 JTAG> (0053ms, 3027ms total)
T19AC 420:053 JLINK_BeginDownload(Flags = 0x00) (0000ms, 3027ms total)
T19AC 420:053 JLINK_JTAG_GetDeviceID(DeviceIndex = 0)  returns 0x4BA00477 (0000ms, 3027ms total)
T19AC 420:053 JLINK_ReadMemU32(0x400E0740, 0x0001 Items, ...) >0x1D8 JTAG> -- Data:  E0 0E 97 29  returns 0x01 (0001ms, 3028ms total)
T19AC 420:057 JLINK_ReadMem (0x00405000, 0x1000 Bytes, ...) >0xED98 JTAG> -- Updating C cache (4096 bytes @ 0x00405000) -- Read from C cache (4096 bytes @ 0x00405000) -- Data:  AA BB CC DD EE FF 00 11 22 33 44 55 66 77 88 01 ...  returns 0x00 (0081ms, 3109ms total)
T19AC 420:139 JLINK_WriteMem(0x00400000, 0x0200 Bytes, ...) -- Data:  B8 4A 00 20 F5 3A 40 00 F1 3A 40 00 F1 3A 40 00 ...  returns 0x200 (0000ms, 3109ms total)
T19AC 420:139 JLINK_WriteMem(0x00400200, 0x0200 Bytes, ...) -- Data:  FF 30 C1 B2 19 70 70 47 4F F0 00 00 70 47 00 BF ...  returns 0x200 (0000ms, 3109ms total)
T19AC 420:139 JLINK_WriteMem(0x00400400, 0x0200 Bytes, ...) -- Data:  01 04 38 BF 00 24 40 F6 A8 46 C2 F2 00 06 4F F0 ...  returns 0x200 (0000ms, 3109ms total)
T19AC 420:139 JLINK_WriteMem(0x00400600, 0x0200 Bytes, ...) -- Data:  11 10 08 1A 4B B9 40 F2 94 13 C2 F2 00 03 4F F0 ...  returns 0x200 (0000ms, 3109ms total)
T19AC 420:139 JLINK_WriteMem(0x00400800, 0x0200 Bytes, ...) -- Data:  C2 F2 00 03 1C 70 40 F6 90 40 C2 F2 00 00 04 80 ...  returns 0x200 (0000ms, 3109ms total)
T19AC 420:139 JLINK_WriteMem(0x00400A00, 0x0200 Bytes, ...) -- Data:  98 47 01 46 20 46 40 F6 C1 02 C0 F2 40 02 90 47 ...  returns 0x200 (0000ms, 3109ms total)
T19AC 420:139 JLINK_WriteMem(0x00400C00, 0x0200 Bytes, ...) -- Data:  82 68 00 2A 53 D0 10 46 51 88 88 4B 98 47 38 E0 ...  returns 0x200 (0000ms, 3109ms total)
T19AC 420:139 JLINK_WriteMem(0x00400E00, 0x0200 Bytes, ...) -- Data:  5A 88 01 2A 0D D1 40 F6 4E 70 C2 F2 00 00 01 88 ...  returns 0x200 (0000ms, 3109ms total)
T19AC 420:140 JLINK_WriteMem(0x00401000, 0x0200 Bytes, ...) -- Data:  C0 F2 40 01 88 47 20 79 43 F2 F5 12 C0 F2 40 02 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00401200, 0x0200 Bytes, ...) -- Data:  B1 02 C2 F2 00 02 90 47 08 BD 00 BF 0A B1 41 66 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00401400, 0x0200 Bytes, ...) -- Data:  01 04 04 FA 00 F7 30 46 4F F0 C0 51 3A 46 41 F2 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00401600, 0x0200 Bytes, ...) -- Data:  F9 E7 58 1E CB D1 F3 E7 88 B1 4F F4 80 61 C4 F2 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00401800, 0x0200 Bytes, ...) -- Data:  00 02 4F F0 01 01 11 70 BF F3 5F 8F 62 B6 1E E0 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00401A00, 0x0200 Bytes, ...) -- Data:  0A 6B 02 92 02 9B 43 F0 4F 00 02 90 02 9A 22 F0 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00401C00, 0x0200 Bytes, ...) -- Data:  C2 F2 00 01 4F F0 01 02 0A 70 BF F3 5F 8F 62 B6 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00401E00, 0x0200 Bytes, ...) -- Data:  93 53 99 45 26 BF 99 46 4F F0 00 0C 4F F0 01 0C ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00402000, 0x0200 Bytes, ...) -- Data:  0A E0 4F F0 01 00 07 E0 4F F0 00 00 04 E0 4F F0 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00402200, 0x0200 Bytes, ...) -- Data:  04 98 40 F0 4F 03 04 93 04 9A 22 F0 04 00 04 90 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00402400, 0x0200 Bytes, ...) -- Data:  07 D8 00 BF 0D 98 00 F1 01 00 0D 90 0D 9A 13 2A ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00402600, 0x0200 Bytes, ...) -- Data:  00 BF 15 9A 02 F1 01 02 15 92 15 9B 13 2B F7 D9 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00402800, 0x0200 Bytes, ...) -- Data:  03 C0 03 F1 01 03 83 42 ED D3 40 46 41 F6 9D 42 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00402A00, 0x0200 Bytes, ...) -- Data:  11 F0 80 0F 0E D0 60 7C 6F F3 C7 10 60 74 E1 68 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00402C00, 0x0200 Bytes, ...) -- Data:  25 30 4F F0 00 00 29 90 29 9A 13 2A 00 F2 A0 81 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00402E00, 0x0200 Bytes, ...) -- Data:  A8 47 40 F6 61 22 C0 F2 40 02 90 47 63 68 23 F0 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00403000, 0x0200 Bytes, ...) -- Data:  7F 00 70 47 4F F0 00 00 70 47 00 BF 4F F4 80 43 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00403200, 0x0200 Bytes, ...) -- Data:  EF F3 10 81 D1 F1 01 01 38 BF 00 21 72 B6 BF F3 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00403400, 0x0200 Bytes, ...) -- Data:  90 47 4F F0 01 00 07 E0 4F F0 00 00 04 E0 4F F0 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00403600, 0x0200 Bytes, ...) -- Data:  01 02 0A 70 BF F3 5F 8F 62 B6 10 F0 80 0F 0C D1 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00403800, 0x0200 Bytes, ...) -- Data:  20 64 C4 F2 0E 04 A0 42 0C BF 01 F5 00 51 01 F5 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00403A00, 0x0200 Bytes, ...) -- Data:  A8 47 04 46 68 B9 BD F8 02 20 02 F1 10 02 92 B2 ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00403C00, 0x0200 Bytes, ...) -- Data:  C0 F2 40 00 80 47 FE E7 00 2C E1 D0 45 F8 04 1F ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00403E00, 0x0200 Bytes, ...) -- Data:  C2 F3 02 11 03 68 23 FA 01 F3 03 60 70 47 00 BF ...  returns 0x200 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00404000, 0x1000 Bytes, ...) -- Data:  00 03 18 60 00 BF 31 88 01 EB 09 02 B2 F5 00 6F ...  returns 0x1000 (0000ms, 3110ms total)
T19AC 420:140 JLINK_WriteMem(0x00405000, 0x1000 Bytes, ...) -- Data:  AA BB CC DD EE FF 00 11 22 33 44 55 66 77 88 01 ...  returns 0x1000 (0000ms, 3110ms total)
T19AC 420:145 JLINK_EndDownload() -- -------------------------------------- -- Start of determining dirty areas -- End of determining dirty areas -- Start of preparing flash programming -- Calculating RAM usage -- RAM usage = 3908 Bytes -- Preserving registers -- Preparing memory -- Determining CPU clock frequency -- CPU clock frequency: 4228 kHz -- CPU frequency = 4228 kHz -- Preparing target -- Downloading RAMCode -- Using alternate TurboMode RAMCode -- Checking target RAM -- Preparing RAMCode
 -- End of preparing flash programmingCPU is running at low speed (4228 kHz). -- CPU is running at 4228 kHz. -- Start of comparing flash -- CRC check was estimated as fastest method -- Comparing range 0x400000 - 0x403FFF (32 Sectors, 16 KB), using multi-block CRC calculation -- All CRCs match -- Comparing range 0x404000 - 0x405FFF (2 Sectors, 8 KB), using multi-block CRC calculation -- All CRCs match -- Comparing range 0x400000 - 0x403FFF (32 Sectors, 16 KB), using alternative multi-block CRC calculation
 -- All CRCs match -- Comparing range 0x404000 - 0x405FFF (2 Sectors, 8 KB), using alternative multi-block CRC calculation -- All CRCs match -- End of comparing flash -- Start of erasing sectors -- End of erasing sectors -- Start of flash programming -- End of flash programming -- Start of verifying flash -- End of verifying flash -- Start of restoring -- Restore RAMCode -- Restore content of target memory -- Restore target -- Restore memory -- Restore content of registers -- End of restoring
 -- Flash download into internal flash skipped. Flash contents already match -- Flash download into internal flash skipped. Flash contents already match  returns 0x00 (0666ms, 3776ms total)
T19AC 420:833 JLINK_WriteMem(0x400E0A04, 0x0004 Bytes, ...) -- Data:  0B 01 00 5A >0x1D0 JTAG>  returns 0x04 (0001ms, 3777ms total)
T19AC 420:834 JLINK_ReadMem (0x400E0A08, 0x0004 Bytes, ...) >0x1D8 JTAG> -- Data:  01 00 00 00  returns 0x00 (0002ms, 3779ms total)
T19AC 420:836 JLINK_WriteMem(0x400E0A04, 0x0004 Bytes, ...) -- Data:  0C 02 00 5A >0x1D0 JTAG>  returns 0x04 (0001ms, 3780ms total)
T19AC 420:837 JLINK_ReadMem (0x400E0A08, 0x0004 Bytes, ...) >0x1D8 JTAG> -- Data:  01 00 00 00  returns 0x00 (0001ms, 3781ms total)
T19AC 420:838 JLINK_WriteMem(0x400E0A04, 0x0004 Bytes, ...) -- Data:  0B 01 00 5A >0x1D0 JTAG>  returns 0x04 (0002ms, 3783ms total)
T19AC 420:840 JLINK_ReadMem (0x400E0A08, 0x0004 Bytes, ...) >0x1D8 JTAG> -- Data:  01 00 00 00  returns 0x00 (0001ms, 3784ms total)
T19AC 420:841 JLINK_WriteMem(0x400E0A04, 0x0004 Bytes, ...) -- Data:  0C 02 00 5A >0x1D0 JTAG>  returns 0x04 (0001ms, 3785ms total)
T19AC 420:842 JLINK_ReadMem (0x400E0A08, 0x0004 Bytes, ...) >0x1D8 JTAG> -- Data:  01 00 00 00  returns 0x00 (0002ms, 3787ms total)
T19AC 420:844 JLINK_JTAG_GetDeviceID(DeviceIndex = 0)  returns 0x4BA00477 (0000ms, 3787ms total)
T19AC 420:844 JLINK_ReadMemU32(0x400E0740, 0x0001 Items, ...) >0x1D8 JTAG> -- Data:  E0 0E 97 29  returns 0x01 (0001ms, 3788ms total)
T07E8 420:902 JLINK_ReadReg(R15 (PC))  returns 0x00403AF4 (0000ms, 3788ms total)
T07E8 420:903 JLINK_WriteVectorCatch(0x00000001) >0x1D8 JTAG>  returns 0x00 (0001ms, 3789ms total)
T07E8 420:904 JLINK_Reset() >0x288 JTAG> >0x260 JTAG> >0x1D8 JTAG> >0x1D0 JTAG> >0x2C8 JTAG> >0x1E8 JTAG> >0x1E8 JTAG> >0x1E8 JTAG> >0x1E8 JTAG> >0x1E8 JTAG> >0x1E8 JTAG> >0x1E8 JTAG> >0x1E8 JTAG> >0x1E8 JTAG> >0x1E8 JTAG> >0x1E8 JTAG> >0x218 JTAG> >0x218 JTAG> >0x170 JTAG> >0x1598 JTAG> >0x1D0 JTAG> >0x260 JTAG> >0x170 JTAG> >0x1598 JTAG> >0x1D0 JTAG> >0x1D8 JTAG> >0x1D8 JTAG> (0053ms, 3842ms total)
T14F8 420:965 JLINK_IsHalted()  returns TRUE (0000ms, 3842ms total)
T14F8 420:965 JLINK_GetMOEs(...) >0x1D8 JTAG> >0x1D0 JTAG>  returns 0x01 (0002ms, 3844ms total)
T14F8 420:967 JLINK_ReadReg(R15 (PC))  returns 0x00403AF4 (0000ms, 3844ms total)
T14F8 420:967 JLINK_BeginDownload(Flags = 0x00) (0000ms, 3844ms total)
T07E8 420:977 JLINK_ReadReg(R15 (PC))  returns 0x00403AF4 (0000ms, 3844ms total)
T07E8 420:977 JLINK_ReadReg(R13 (SP))  returns 0x20004AB8 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R0)  returns 0x400E1400 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R1)  returns 0x40C00000 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R2)  returns 0xA5000005 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R3)  returns 0x20001AAC (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R4)  returns 0x00000000 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R5)  returns 0xE000ED00 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R6)  returns 0x20001230 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R7)  returns 0x2000122C (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R8)  returns 0x20001A42 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R9)  returns 0x000001F4 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R10)  returns 0x00000000 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R11)  returns 0x00000000 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R12)  returns 0x00000003 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R13 (SP))  returns 0x20004AB8 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R14)  returns 0xFFFFFFFF (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(R15 (PC))  returns 0x00403AF4 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(XPSR)  returns 0x01000000 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(MSP)  returns 0x20004AB8 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(PSP)  returns 0x4EEE2788 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(APSR)  returns 0x00000000 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(EPSR)  returns 0x01000000 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(IPSR)  returns 0x00000000 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(PRIMASK)  returns 0x00000000 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(BASEPRI)  returns 0x00000000 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(FAULTMASK)  returns 0x00000000 (0000ms, 3844ms total)
T07E8 420:984 JLINK_ReadReg(CONTROL)  returns 0x00000000 (0000ms, 3844ms total)
T07E8 421:004 JLINK_ReadReg(R15 (PC))  returns 0x00403AF4 (0000ms, 3844ms total)
T07E8 421:004 JLINK_EndDownload()  returns 0x00 (0000ms, 3844ms total)
T07E8 421:004 JLINK_WriteVectorCatch(0x00000001) >0x1D8 JTAG>  returns 0x00 (0001ms, 3845ms total)
T07E8 421:005 JLINK_Reset() >0x288 JTAG> >0x260 JTAG> >0x1D8 JTAG> >0x1D0 JTAG> >0x2C8 JTAG> >0x218 JTAG> >0x218 JTAG> >0x170 JTAG> >0x1598 JTAG> >0x1D0 JTAG> >0x260 JTAG> >0x170 JTAG> >0x1598 JTAG> >0x1D0 JTAG> >0x1D8 JTAG> >0x1D8 JTAG> (0041ms, 3886ms total)
T14F8 421:087 JLINK_IsHalted()  returns TRUE (0000ms, 3886ms total)
T14F8 421:087 JLINK_GetMOEs(...) >0x1D8 JTAG> >0x1D0 JTAG>  returns 0x01 (0002ms, 3888ms total)
T14F8 421:089 JLINK_ReadReg(R15 (PC))  returns 0x00403AF4 (0000ms, 3888ms total)
T14F8 421:089 JLINK_BeginDownload(Flags = 0x00) (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R15 (PC))  returns 0x00403AF4 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R13 (SP))  returns 0x20004AB8 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R0)  returns 0x400E1400 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R1)  returns 0x40C00000 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R2)  returns 0xA5000005 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R3)  returns 0x20001AAC (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R4)  returns 0x00000000 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R5)  returns 0xE000ED00 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R6)  returns 0x20001230 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R7)  returns 0x2000122C (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R8)  returns 0x20001A42 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R9)  returns 0x000001F4 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R10)  returns 0x00000000 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R11)  returns 0x00000000 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R12)  returns 0x00000003 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R13 (SP))  returns 0x20004AB8 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R14)  returns 0xFFFFFFFF (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(R15 (PC))  returns 0x00403AF4 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(XPSR)  returns 0x01000000 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(MSP)  returns 0x20004AB8 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(PSP)  returns 0x4EEE2788 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(APSR)  returns 0x00000000 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(EPSR)  returns 0x01000000 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(IPSR)  returns 0x00000000 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(PRIMASK)  returns 0x00000000 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(BASEPRI)  returns 0x00000000 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(FAULTMASK)  returns 0x00000000 (0000ms, 3888ms total)
T07E8 421:096 JLINK_ReadReg(CONTROL)  returns 0x00000000 (0000ms, 3888ms total)
T19AC 421:813 JLINK_FindBP(Addr = 0x004045DE)  returns 0x00000000 (0000ms, 3888ms total)
T19AC 421:813 JLINK_SetBPEx(Addr = 0x004045DE, Type = 0xFFFFFFF2)  returns 0x00000001 (0000ms, 3888ms total)
T19AC 421:959 JLINK_FindBP(Addr = 0x00403AA6)  returns 0x00000000 (0000ms, 3888ms total)
T19AC 421:959 JLINK_SetBPEx(Addr = 0x00403AA6, Type = 0xFFFFFFF2)  returns 0x00000002 (0000ms, 3888ms total)
T19AC 421:969 JLINK_FindBP(Addr = 0x0040437A)  returns 0x00000000 (0000ms, 3888ms total)
T19AC 421:969 JLINK_SetBPEx(Addr = 0x0040437A, Type = 0xFFFFFFF2)  returns 0x00000003 (0000ms, 3888ms total)
T19AC 421:979 JLINK_FindBP(Addr = 0x004045BE)  returns 0x00000000 (0000ms, 3888ms total)
T19AC 421:979 JLINK_SetBPEx(Addr = 0x004045BE, Type = 0xFFFFFFF2)  returns 0x00000004 (0000ms, 3888ms total)
T19AC 421:989 JLINK_FindBP(Addr = 0x00404004)  returns 0x00000000 (0000ms, 3888ms total)
T19AC 421:990 JLINK_SetBPEx(Addr = 0x00404004, Type = 0xFFFFFFF2)  returns 0x00000005 (0000ms, 3889ms total)
T07E8 421:999 JLINK_ReadReg(R15 (PC)) >0x170 JTAG>  returns 0x00403AF4 (0001ms, 3890ms total)
T07E8 422:000 JLINK_FindBP(Addr = 0x00403F44)  returns 0x00000000 (0000ms, 3890ms total)
T07E8 422:000 JLINK_FindBP(Addr = 0x00403F44)  returns 0x00000000 (0000ms, 3890ms total)
T07E8 422:000 JLINK_SetBPEx(Addr = 0x00403F44, Type = 0xFFFFFF02)  returns 0x00000006 (0000ms, 3890ms total)
T07E8 422:000 JLINK_EndDownload()  returns 0x00 (0000ms, 3890ms total)
T07E8 422:000 JLINK_Go() >0x1D0 JTAG> >0x1D0 JTAG> >0x1D0 JTAG> >0x1D0 JTAG> >0x1D0 JTAG> >0x1D0 JTAG> >0x218 JTAG> >0x218 JTAG> (0008ms, 3898ms total)
T14F8 422:016 JLINK_IsHalted() >0x170 JTAG> >0x1598 JTAG>  returns TRUE (0008ms, 3906ms total)
T14F8 422:024 JLINK_GetMOEs(...) >0x1D8 JTAG> >0x1D0 JTAG>  returns 0x01 (0002ms, 3900ms total)
T14F8 422:026 JLINK_ReadReg(R15 (PC))  returns 0x00403F44 (0000ms, 3900ms total)
T14F8 422:026 JLINK_FindBP(Addr = 0x00403F44)  returns 0x00000006 (0000ms, 3900ms total)
T14F8 422:026 JLINK_ClrBPEx(BPHandle = 0x00000006)  returns 0x00 (0000ms, 3900ms total)
T14F8 422:026 JLINK_BeginDownload(Flags = 0x00) (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R15 (PC))  returns 0x00403F44 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R13 (SP))  returns 0x20004AA8 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R0)  returns 0x00403F45 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R1)  returns 0x00000000 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R2)  returns 0x00000000 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R3)  returns 0x20001AAC (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R4)  returns 0x00000000 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R5)  returns 0xE000ED00 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R6)  returns 0x20001230 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R7)  returns 0x2000122C (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R8)  returns 0x20001A42 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R9)  returns 0x000001F4 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R10)  returns 0x00000000 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R11)  returns 0x00000000 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R12)  returns 0x00000003 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R13 (SP))  returns 0x20004AA8 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R14)  returns 0x00403C07 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(R15 (PC))  returns 0x00403F44 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(XPSR)  returns 0x61000000 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(MSP)  returns 0x20004AA8 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(PSP)  returns 0x4EEE2788 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(APSR)  returns 0x60000000 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(EPSR)  returns 0x01000000 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(IPSR)  returns 0x00000000 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(PRIMASK)  returns 0x00000000 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(BASEPRI)  returns 0x00000000 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(FAULTMASK)  returns 0x00000000 (0000ms, 3900ms total)
T07E8 422:028 JLINK_ReadReg(CONTROL)  returns 0x00000000 (0000ms, 3900ms total)
T07E8 422:039 JLINK_ReadReg(R15 (PC))  returns 0x00403F44 (0000ms, 3900ms total)
T07E8 422:039 JLINK_EndDownload()  returns 0x00 (0000ms, 3900ms total)
T07E8 422:039 JLINK_Go() >0x1D0 JTAG> >0x218 JTAG> >0x218 JTAG> (0003ms, 3903ms total)
T14F8 422:047 JLINK_IsHalted() >0x170 JTAG>  returns FALSE (0000ms, 3903ms total)
T14F8 422:077 JLINK_IsHalted() >0x170 JTAG> >0x1598 JTAG>  returns TRUE (0008ms, 3911ms total)
T14F8 422:085 JLINK_GetMOEs(...) >0x1D8 JTAG> >0x1D0 JTAG>  returns 0x01 (0002ms, 3905ms total)
T14F8 422:087 JLINK_ReadReg(R15 (PC))  returns 0x004045BE (0000ms, 3905ms total)
T14F8 422:087 JLINK_BeginDownload(Flags = 0x00) (0000ms, 3905ms total)
T07E8 422:092 JLINK_ReadReg(R15 (PC))  returns 0x004045BE (0000ms, 3905ms total)
T07E8 422:092 JLINK_ReadReg(R13 (SP))  returns 0x20004830 (0000ms, 3905ms total)
T07E8 422:092 JLINK_ReadMem (0x20004A80, 0x0040 Bytes, ...) >0x548 JTAG> -- Updating C cache (64 bytes @ 0x20004A80) -- Read from C cache (64 bytes @ 0x20004A80) -- Data:  66 77 88 00 AA BB CC DD EE FF 00 11 22 33 44 55 ...  returns 0x00 (0002ms, 3907ms total)
T19AC 422:195 JLINK_ReadMem (0x004FF000, 0x1000 Bytes, ...) >0xED98 JTAG> -- Updating C cache (4096 bytes @ 0x004FF000) -- Read from C cache (4096 bytes @ 0x004FF000) -- Data:  FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ...  returns 0x00 (0081ms, 3988ms total)
T19AC 422:276 JLINK_ReadMem (0x00500000, 0x0200 Bytes, ...) >0x1F18 JTAG> -- Updating C cache (512 bytes @ 0x00500000) -- Read from C cache (512 bytes @ 0x00500000) -- Data:  FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ...  returns 0x00 (0011ms, 3999ms total)
